label,text,trainable_data
0,"['i', 'see', 'your', 'point', ',', 'i', 'would', 'recommend', 'that', 'health', 'externalities', 'also', 'be', 'considered', 'in', 'the', 'cost-benefit', 'assessment', '.', 'furthermore', ',', 'carbon', 'emissions', 'also', 'impose', 'a', 'long-term', 'cost', 'on', 'society', 'of', 'roughly', '$', '40', 'per', 'tonne', 'of', 'co2', 'on', 'a', 'marginal', 'basis', '.', 'some', 'values', 'go', 'much', 'higher', '.', 'a', '1000', 'mw', 'coal', 'plant', 'operation', '8000', 'hours', 'per', 'year', 'would', 'cost', 'society', 'in', '$', '250', 'million', 'per', 'year', 'in', 'future', 'climate', 'change', 'costs', '(', '0.8', 'tonnes', 'co2e', 'per', 'mwh', ')', '.', 'assuming', '4000', 'mw', 'of', 'coal', 'plants', 'in', 'alberta', ',', 'the', 'cost', 'to', 'society', 'would', 'be', '10', 'billion', 'to', 'keep', 'the', 'plants', 'open', ',', 'excluding', 'health', 'costs', '.', 'society', 'will', 'likely', 'save', 'money', 'overall', 'by', 'converting', 'the', 'plants', 'to', 'gas', ',', 'wind', 'and', 'other', 'low-carbon', 'sources', '.']",see point would recommend health externality also consider assessment furthermore carbon emission also impose cost society roughly per tonne marginal basis value go much high mw coal plant operation hour per year would cost society million per year future climate change cost tonne per mwh assume mw coal plant alberta cost society would billion keep plant open exclude health cost society likely save money overall convert plant gas wind source
0,"['thomas', ':', 'you', 'are', 'not', 'willing', 'to', 'look', 'at', 'the', 'reality', 'that', 'if', 'coal', 'is', 'burned', 'using', 'our', 'technology', 'it', 'will', 'have', 'zero', 'emissions', 'per', 'mwh', '.', 'think', 'about', 'it', '4000', 'mw', 'of', 'coal', 'plants', 'in', 'alberta', 'running', 'just', 'as', 'clean', 'as', 'a', 'solar', 'panel', 'or', 'a', 'wind', 'turbine', ',', 'but', 'running', 'nearly', 'all', 'of', 'the', 'time', ',', 'day', 'and', 'night', ',', 'calm', 'days', 'and', 'windy', 'days', '.', 'www.linkedin.com/in/richard-hood-b150b5129', '.']",thomas willing look reality coal burn use technology zero emission per mwh think mw coal plant alberta running clean solar panel wind turbine run nearly time day night calm day windy day
1,"['why', 'do', 'we', 'have', 'to', 'be', 'the', 'only', 'oil', 'abundant', 'country', 'in', 'the', 'world', 'with', 'a', 'struggling', 'economy', '?', 'the', 'facts', 'are', 'that', 'we', 'do', 'not', '.', 'poor', 'government', 'decisions', 'are', 'the', 'cause', '.', 'the', 'world', 'agrees', 'we', 'must', 'clean', 'up', 'our', 'act', 'but', 'to', 'do', 'this', 'we', 'need', 'money', ',', 'and', 'selling', 'our', 'petroleum', 'resources', 'in', 'the', 'short', 'term', 'to', 'fund', 'future', 'energy', 'solutions', 'is', 'the', 'only', 'sensible', 'answer', '.', 'already', 'over', 'taxed', 'canadians', 'can', 'not', 'can', 'not', 'carry', 'this', 'burden', '.']",oil abundant country world struggle economy fact poor government decision cause world agree must clean act need money sell petroleum resource short term fund future energy solution sensible answer already taxed canadian carry burden
0,"['we', 'have', 'developed', 'technology', 'to', 'make', 'alberta', 'bitumen', '40', '%', 'less', 'co2', 'emitting', 'than', 'the', 'average', 'us', 'barrel', 'produced', 'in', '2005.', 'this', 'is', 'the', 'oil', 'that', 'should', 'be', 'used', 'until', 'we', 'develop', 'reliable', 'electrical', 'power', 'that', 'is', 'available', 'whenever', 'it', 'is', 'needed', '.']",develop technology make alberta bitumen less emit average u barrel produce oil use develop reliable electrical power available whenever need
0,"['public', 'transportation', 'systems', 'that', 'are', 'efficient', 'and', 'effective', ',', 'and', 'powered', 'by', 'renewable', 'energy', 'systems', 'can', 'assist', 'in', 'curtailing', 'the', 'massive', 'co2', 'and', 'other', 'ghg', 'emissions', 'associated', 'with', 'the', 'transportation', 'sector', '.', 'we', 'should', 'also', 'be', 'reivinesting', 'money', 'generated', 'from', 'carbon', 'taxation/pricing', 'in', 'to', 'improving', 'transportation', 'networks', 'that', 'utilize', 'renewables', 'energy', 'technologies', '.']",public transportation system efficient effective power renewable energy system assist curtail massive ghg emission associate transportation sector also reivinesting money generate carbon improve transportation network utilize renewables energy technology
1,"['we', 'need', 'to', 'support', 'canadian', 'pipelines', ',', 'like', 'energy', 'east', '.', 'failing', 'to', 'do', 'so', 'means', 'that', 'foreign', 'powers', ',', 'dictatorships', 'like', 'venezuela', ',', 'kuwait', ',', 'saudi', 'arabia', ',', 'qatar', ',', 'etc.', ',', 'who', 'answer', 'to', 'no', 'one', 'when', 'it', 'comes', 'to', 'pipelines', ',', 'and', 'the', 'environment', '.', 'these', 'countries', 'abuse', 'their', 'citizens', ',', 'denying', 'them', 'the', 'freedom', 'of', 'speech', ',', 'persecuting', 'the', 'lgbt', 'community', ',', 'and', 'by', 'buying', 'their', 'oil', ',', 'not', 'only', 'do', 'we', 'canadians', 'lose', 'jobs', 'and', 'investment', ',', 'but', 'risk', 'greater', 'environmental', 'threats', '.', 'if', 'projects', ',', 'like', 'energy', 'east', ',', 'are', 'cancelled', ',', 'then', 'not', 'only', 'must', 'we', 'pay', 'for', 'their', 'oil', ',', 'not', 'to', 'mention', 'possibly', 'being', 'boycotted', 'in', 'the', 'future', ',', 'but', 'we', ""'ll"", 'have', 'to', 'import', 'foreign', 'oil', 'through', 'ships', ',', 'trucks', 'rather', 'than', 'the', 'more', 'environmentally', 'safer', 'pipelines', '.']",need support canadian pipeline like energy east fail mean foreign power dictatorship like venezuela kuwait saudi arabia qatar answer one come pipeline environment country abuse citizen deny freedom speech persecute lgbt community buy oil canadian lose job investment risk great environmental threat project like energy east cancel must pay oil mention possibly boycott future import foreign oil ship truck rather environmentally safe pipeline
0,"['a', 'very', 'cogent', 'argument', '.', 'you', 'are', 'entirely', 'correct', '.']",cogent argument entirely correct
1,"['we', 'need', 'to', 'support', 'canadian', 'jobs', 'through', 'the', 'more', 'environmentally', 'safer', 'pipelines', 'rather', 'than', 'give', 'our', 'money', 'to', 'foreign', 'dictators', 'like', 'venezuela', ',', 'saudi', 'arabia', ',', 'qatar', 'and', 'kuwait', '.', 'these', 'countries', 'do', ""n't"", 'allow', 'or', 'have', 'any', 'real', 'environmental', 'standards', '.', 'they', 'get', 'our', 'billions', 'of', 'dollars', 'and', 'use', 'the', 'money', 'to', 'prop', 'up', 'their', 'total', 'control', 'of', 'their', 'people', ',', 'harassing', 'anyone', 'who', 'disagrees', 'with', 'them', ',', 'including', 'the', 'lgbt', 'community', '.', 'try', 'holding', 'a', 'demonstration', 'on', 'their', 'pipelines', 'and', 'see', 'what', 'happens', 'to', 'you', '.', 'buying', 'their', 'oil', 'means', 'being', 'subject', 'to', 'possible', 'future', 'boycotts', ',', 'and', 'without', 'projects', 'like', 'energy', 'east', ',', 'means', 'our', 'environment', 'will', 'face', 'greater', 'environmental', 'risks', 'since', 'we', ""'ll"", 'have', 'to', 'not', 'only', 'import', 'their', 'oil', 'but', 'ship', 'it', 'by', 'ships', ',', 'trucks', 'and', 'trains', 'all', 'known', 'to', 'be', 'considerably', 'riskier', 'than', 'pipelines', '!']",need support canadian job environmentally safer pipeline rather give money foreign dictator like venezuela saudi arabia qatar kuwait country allow real environmental standard get billion dollar use money prop total control people harass anyone disagree include lgbt community try hold demonstration pipeline see happen buy oil mean subject possible future boycott without project like energy east mean environment face great environmental risk since import oil ship ship truck train know considerably risky pipeline
0,"['i', 'agree', '!', 'approximately', '700,000', 'barrels', 'of', 'oil', 'per', 'day', 'are', 'imported', 'via', 'canada', ""'s"", 'east', 'coast', '.', 'logically', 'speaking', '(', 'which', 'means', 'taking', 'the', 'politics', 'out', 'of', 'it', ')', ',', 'we', 'should', ',', 'at', 'the', 'very', 'least', ',', 'offset', 'all', 'of', 'that', 'with', 'our', 'domestic', 'products', '.']",agree approximately barrel oil per day import via canada east coast logically speak mean take politics least offset domestic product
0,"['it', 'is', 'mind', 'boggling', 'that', 'eastern', 'canada', 'is', 'sending', 'billions', 'every', 'yr', 'to', 'these', 'foreign', 'govts', '.', 'why', 'do', 'we', 'do', 'such', 'a', 'ridiculous', 'thing', '?']",mind boggle eastern canada send billion every yr foreign govts ridiculous thing
0,"['not', 'buying', 'canadian', 'oil', 'is', 'economic', 'stupidity', '....', 'we', 'should', 'be', 'supporting', '``', 'canadian', ""''"", 'industries', ',', '``', 'canadian', ""''"", 'innovation', ',', 'and', '``', 'canadian', ""''"", 'institutions', 'striving', 'for', 'safer', 'transport', 'of', 'fossil', 'fuels', '.', 'the', 'pipelines', 'are', 'by', 'far', 'the', 'most', 'energy', 'efficient', 'way', 'to', 'transport', 'oil', '.']",buy canadian oil economic stupidity support canadian industry canadian innovation canadian institution strive safe transport fossil fuel pipeline far energy efficient way transport oil
1,"['it', 'is', 'important', 'to', ""'normalize"", ""'"", 'new', 'trends', '.', 'all', 'levels', 'of', 'government', 'should', 'lead', 'by', 'example', 'and', 'replace', 'all', 'their', 'vehicles', 'with', 'electric', 'vehicles', '.', 'this', 'will', 'show', 'how', 'serious', 'canada', 'is', 'about', 'actually', 'transitioning', 'to', 'a', 'low', 'carbon', 'future', '.', 'some', 'people', 'are', 'uncertain', 'about', 'electric', 'vehicles', '.', 'having', 'friends', 'and', 'family', 'driving', 'them', 'at', 'work', 'and', 'hearing', 'first', 'hand', 'experience', 'about', 'their', 'performance', 'would', 'reduce', 'a', 'lot', 'of', 'that', 'hesitation', '.']",important new trend level government lead example replace vehicle electric vehicle show serious canada actually transition low carbon future people uncertain electric vehicle friend family drive work hearing first hand experience performance would reduce lot hesitation
0,"['canada', 'can', 'start', 'by', 'having', 'all', 'federal', 'ministers', 'use', 'electric', 'cars', 'and', 'stop', 'idling', 'them', 'in', 'the', 'winter', 'months', 'outside', 'the', 'house', 'of', 'commons', '.']",canada start federal minister use electric car stop idle winter month outside house common
1,"['the', 'fundy', 'tides', 'have', 'huge', 'potential', 'for', 'electric', 'generation', ',', 'and', 'some', 'is', 'being', 'done', 'now', '.', 'also', 'from', 'general', 'ocean', 'wave', 'action', 'is', 'the', 'potential', 'generation', '.']",fundy tide huge potential electric generation do also general ocean wave action potential generation
1,"['i', 'think', 'government', 'needs', 'to', 'invest', 'more', 'money', 'in', 'the', 'recycling', 'of', 'used', 'cooking', 'oil', 'and', 'transforming', 'it', 'into', 'bio-diesel', '.', 'there', 'is', 'a', 'non-profit', 'here', 'on', 'vancouver', 'island', 'called', 'cowichan', 'energy', 'alternatives', 'society', 'that', 'does', 'this', 'and', 'has', 'for', 'many', 'years', '.', 'they', 'could', 'do', 'so', 'much', 'more', 'if', 'they', 'had', 'more', 'grants', '.', 'members', 'of', 'the', 'cowichan', 'bio-diesel', 'co-op', 'purchase', 'this', 'bio-fuel', 'as', 'an', 'environmentally', 'friendly', 'alternative', '.', 'who', 'does', ""n't"", 'like', 'their', 'car', 'to', 'sell', 'like', 'french', 'fries', '?', 'www.cowichanenergy.org', 'www.smellbetter.org']",think government need invest money recycling used cooking oil transform vancouver island call cowichan energy alternative society many year could much grant member cowichan purchase environmentally friendly alternative like car sell like french fry
1,"['public', 'transportation', 'systems', 'that', 'are', 'effective', 'and', 'effective', ',', 'and', 'powered', 'by', 'renewable', 'energy', 'systems', 'can', 'assist', 'in', 'curtailing', 'the', 'massive', 'co2', 'and', 'other', 'ghg', 'emissions', 'associated', 'with', 'the', 'transportation', 'sector', '.', 'we', 'should', 'also', 'be', 'reivinesting', 'money', 'generated', 'from', 'carbon', 'taxation/pricing', 'in', 'to', 'improving', 'transportation', 'networks', 'that', 'utilize', 'renewables', 'energy', 'technologies', '.']",public transportation system effective effective power renewable energy system assist curtail massive ghg emission associate transportation sector also reivinesting money generate carbon improve transportation network utilize renewables energy technology
1,"['green', 'energy', 'employs', 'a', 'greater', 'number', 'of', 'people', 'per', 'unit', 'than', 'conventional', 'oil', 'and', 'gas', '.', 'government', 'should', 'collect', 'royalties', 'from', 'fossil', 'fuel', 'into', 'a', 'seperate', 'fund', '.', 'this', 'money', 'can', 'be', 'used', 'to', 'transition', 'the', 'country', 'towards', 'renewable', 'energy', 'by', 'allocating', 'funds', 'towards', 'infrastructure', 'and', 'retraining', 'workers', 'so', 'as', 'to', 'create', 'more', 'jobs', ',', 'not', 'less']",green energy employ great number people per unit conventional oil gas government collect royalty fossil fuel seperate fund money use transition country towards renewable energy allocate fund towards infrastructure retrain worker create job less
0,"['why', 'does', 'green', 'energy', 'employ', 'a', 'greater', 'number', 'of', 'people', 'per', 'unit', 'than', 'conventional', 'oil', 'and', 'gas', '?', 'because', 'it', 'is', 'inefficient', '.', 'the', 'more', 'people', 'it', 'takes', 'to', 'produce', 'the', 'energy', ',', 'the', 'more', 'labour', 'intensive', 'it', 'is', ',', 'the', 'more', 'it', 'will', 'cost', 'the', 'consumer', '.', 'if', 'and', 'when', 'green', 'technologies', 'are', 'cost', 'effective', 'without', 'subsidy', 'the', 'public', 'will', 'embrace', 'them', '.', 'meantime', 'no', 'taxpayer', 'money', 'should', 'be', 'used', 'as', 'a', 'subsidy', ',', 'nor', 'should', 'onerous', 'taxes', 'be', 'imposed', 'on', 'conventional', 'sources', 'to', 'make', 'the', 'green', 'sources', 'more', 'attractive', 'by', 'comparison', '.']",green energy employ great number people per unit conventional oil gas inefficient people take produce energy labour intensive cost consumer green technology cost effective without subsidy public embrace meantime taxpayer money use subsidy onerous tax impose conventional source make green source attractive comparison
